,Code,FCI_trend_mean,FCI_trend_sum,FC_trend_mean,FC_trend_sum,FHI_trend_mean,FHI_trend_sum,AMT,ATP,system.index,DroughtFrequency,DroughtIntensity,Lat,Lon,WildfireIntensity,Windspeed,WindstormIntensity,HumanFootprint,FAarea,PA,Population,RoadDensity,DEM,Slope,Accessibility2City,HMI,SOC,SPH,SWC,FMI,DePOP,DePOPfraction,PopulationDecrease
8628,8627,-0.001515793,-0.952197319,-0.238183027,-149.7713555,0.003003933,1.83820685,276.211999,724.6942032,0000000000000000168d,16.42365217,1.571130003,64.2382,20.0705,0,26.53236482,0,8.654955939,0,29.70714708,2537.467397,134.8362008,247.3615108,0.178196377,40.47803512,0.138495305,11.60408279,50.26559825,32.73954148,4.2729848,158.1018929,0.540096341,88.08187851
8629,8628,-0.002548212,-1.603295277,-0.314660486,-197.9794422,0.003038576,1.911824554,276.8288075,714.256417,0000000000000000168e,16.46455191,1.578412776,64.205,20.577,3,27.21650011,0,9.506398988,0,7.183864217,3009.365228,209.3244627,131.09936,0.205852792,41.06594729,0.209977685,11.88461307,49.77402735,31.89814304,4.279733243,300.1143275,0.903803666,230.9260656
8630,8629,-0.001656733,-0.538054819,-0.206939099,-67.20732703,0.002169042,0.702267612,277.352148,700.7320681,0000000000000000168f,15.80182552,1.606580019,64.1702,21.0823,0,27.45433856,0,14.49775853,0,1.622608264,1190.085794,212.330874,34.49269191,0.205852792,41.31686571,0.309497274,10.54954484,49.31502834,32.32436869,4.10500557,986.4110557,1.285979079,442.0144083
8631,8630,-0.001056329,-0.00224936,0.00632829,0.013475536,-0.001173043,-0.002497892,NA,NA,1690,NA,NA,64.0562,22.591,0,,0,NA,0,0.016753478,3.610725365,NA,3.004232042,NA,NA,0.039404785,11.70891515,56.03544576,35.99355532,NA,0,0,0
8632,8631,0.001030273,0.055404463,0.020297512,1.111826048,0.001248903,0.067161575,277.7112812,667.6429416,1691,NA,NA,64.0151,23.0913,0,28.39061004,0,16.88809167,0,0.639814761,578.5555478,3098.411498,11.23051167,0.086475149,136.6975551,0.247111565,14.7246081,50.69662168,31.769746,4.463727194,30.83791734,0.228131386,27.65571887
8633,8632,-0.001349028,-0.791996002,-0.232875827,-136.7182016,0.003275988,1.913459371,277.5085013,665.7821968,1692,18.80104899,1.503424404,63.9723,23.5901,0,25.75803196,0,16.99294105,0.012788193,6.094658117,12203.00366,416.8190443,25.45619755,0.086475149,116.2958374,0.436906211,14.50588343,50.71687621,28.78405363,4.090859868,1708.29642,4.994281977,-348.4305212
8634,8633,-2.55E-05,-0.016103293,-0.108625438,-68.73136145,0.000978651,0.618250294,277.2218002,689.096359,1693,18.42213506,1.542820419,63.928,24.0876,26,22.4756217,0,14.49150737,0.006384255,4.067653724,5586.234667,287.3643325,78.16430638,0.053107787,109.9639899,0.368398377,17.8300987,50.17379315,29.13497777,4.141158522,774.3584899,2.998098805,-491.7637795
8635,8634,-1.01E-05,-0.006379971,-0.105604739,-66.7744977,0.000923213,0.580411478,277.0281081,684.7798252,1694,19.33344916,1.533633907,63.8821,24.5836,23,21.91363972,0,14.2117456,0.012214773,2.234040722,5482.047775,272.859686,103.8934455,0.05043901,101.8927795,0.371800836,16.01461582,50.45804625,27.17456172,4.316544609,1101.793187,2.210846701,356.3241844
8636,8635,-0.000383974,-0.242242647,-0.155960529,-98.86062718,0.001173751,0.740052572,276.8998811,700.6645324,1695,20.41699208,1.534852889,63.8346,25.078,0,22.00395886,0,15.22188899,0.058220712,4.132036721,7543.465424,343.8696712,110.0699928,0.041421985,111.7668081,0.376763324,13.99672262,51.25855529,26.88430249,4.54996398,1595.260878,2.871521702,24.16089326
8637,8636,-0.001562797,-0.960440074,-0.241246237,-152.6890007,0.000527987,0.332721075,276.7051052,722.2518785,1696,20.86480785,1.548923051,63.7856,25.5709,0,22.11923389,0,10.51410376,0.102954035,2.299769381,4033.643963,229.1664876,140.6932627,0.038103655,101.9724862,0.261046005,17.21738055,50.37483617,28.01289062,4.214016477,208.2437221,0.967436678,-1162.420949
8638,8637,-0.001317382,-0.813527435,-0.234493999,-148.4880374,0.002491205,1.570651068,276.662418,745.3147033,1697,21.26741609,1.551840524,63.7351,26.0622,0,21.78132696,0,11.18885304,0.012862801,2.411790543,2438.997269,146.5292195,154.9270261,0.024327683,99.46048897,0.237831762,17.35652985,50.28506259,27.255737,4.156162525,823.8217721,1.775897506,81.44248384
8639,8638,-0.000729257,-0.460255658,-0.248153663,-157.2700599,0.001108908,0.701673547,276.6760092,756.8307863,1698,22.18265426,1.534697939,63.683,26.5519,10.27843137,21.51072176,0,12.11038863,0.025762077,5.174553097,3426.8146,400.0447759,127.6215504,0.016371736,80.93628186,0.334904111,12.89849061,50.64017599,28.86551178,4.153145885,2054.833204,2.635332268,1327.374363
8640,8639,0.000642925,0.406659128,-0.009486458,-6.009801284,0.000756104,0.478246428,276.6303366,770.1581798,1699,23.48887115,1.492416408,63.6294,27.0398,51.72156863,21.04885691,0,15.82495095,0.151659636,2.157922089,8098.925291,545.4315568,115.3219771,0.027313738,62.39078425,0.421949092,12.53413723,51.16454292,29.12065429,4.187546634,4783.021683,4.170177422,1270.874871
8641,8640,0.001776653,1.120692049,0.123462929,78.66380017,0.001478247,0.938762159,276.5136797,790.2274238,0000000000000000169a,24.24476964,1.445374183,63.5743,27.5261,9,21.42327193,0,11.7044847,0.042477101,1.158273466,6590.190836,490.1362445,130.4526165,0.035196532,65.98420895,0.316357485,10.79236221,50.0354912,29.52358893,4.506683053,1810.67623,2.535741657,1564.107975
8642,8641,-0.000957286,-0.602696129,-0.149344048,-95.11341767,0.000990574,0.619077945,276.3872935,807.5551583,0000000000000000169b,24.74436896,1.420519969,63.5177,28.0106,0,21.60368604,0,8.862037603,0.026016008,8.858087535,2493.148437,158.2810299,147.2031488,0.044399246,60.7634381,0.170670025,10.10739993,49.36981648,30.60113288,4.42729275,767.3974313,0.984664691,638.0750634
8643,8642,-0.001834622,-1.148199709,-0.24035178,-153.4943023,-0.00029046,-0.183751709,276.3407744,801.6107959,0000000000000000169c,24.62892312,1.427664958,63.4596,28.4933,7,22.23951162,0,7.834055175,0,5.931773209,1161.34911,142.764602,175.6881092,0.052835122,68.59194412,0.131770577,10.12477615,49.75200464,30.11882219,4.201328771,536.2961886,0.973448687,435.3923166
8644,8643,-0.001431174,-0.859052526,-0.197506432,-121.0513047,0.001855728,1.090236598,276.559095,861.3184647,0000000000000000169d,23.02164145,1.447382609,63.4,28.9742,10,22.88127425,0,8.468595632,0,5.152837967,1927.772586,87.20325102,164.3968874,0.047658079,84.8241536,0.136723145,11.07998641,49.9270832,30.45085888,4.235720908,490.0823675,0.972945772,481.8202564
8645,8644,0.00093044,0.454813563,0.044335101,21.54425127,-6.67E-05,-0.031326043,276.687016,937.7550289,0000000000000000169e,20.87696529,1.472071702,63.3389,29.4532,0,23.06800712,0,7.606312667,0,2.01184962,919.3726569,266.3845452,109.0034781,0.036429007,117.2266124,0.133935325,9.912170537,50.03036714,31.50420215,4.39964565,457.9908546,0.908213203,421.3847011
8646,8645,-0.000826136,-0.427462422,-0.108628498,-56.20694091,0.00048118,0.237819922,276.6304496,813.5630792,0000000000000000169f,22.17319448,1.4724876,63.2763,29.9304,0,23.36389029,0,12.16712313,0,1.960150955,1201.877433,629.7684486,110.7555915,0.035396437,128.4156752,0.242828342,11.82161909,50.98527206,29.48653465,4.196638265,3955.082958,3.548019202,3269.342633
8647,8646,-0.001857317,-1.172375202,-0.246027674,-157.9111743,0.00121104,0.777297951,276.3095735,803.355755,000000000000000016a0,23.51268221,1.470045373,63.2123,30.4056,0,23.10037395,0,8.04719219,0,4.916412983,1912.190968,135.1834227,169.5831212,0.021645106,148.2604316,0.110936344,14.56603624,50.32423053,30.1533354,4.156582186,358.4544615,1.123857778,288.3035346
8648,8647,-0.00272742,-1.727023788,-0.314137043,-201.257132,0.001555398,0.990269926,276.1687982,808.3363417,000000000000000016a1,22.87255984,1.461881606,63.1469,30.8789,0,22.574512,0,6.561794709,0,28.63115696,1530.350987,108.1603854,177.5020139,0.021645106,175.5611564,0.090581893,15.21756225,51.46625676,28.95020416,4.170353096,133.4485414,0.508159542,132.4315378
8649,8648,-0.001467872,-0.537569144,-0.232532682,-88.39342355,0.000861356,0.320539396,276.080975,793.936807,000000000000000016a2,22.14411628,1.458033645,63.08,31.3502,0,22.00921284,0,7.558856755,0,8.052697963,597.1788692,109.5889853,197.6478576,NA,221.0099438,0.067322048,19.99334073,51.48549209,27.17167191,4.117554175,66.86733883,0.170892225,48.60085783
8650,8649,0.001416447,0.019369222,0.171633298,2.347001221,-5.70E-05,-0.000779085,276.1356588,777.5460552,000000000000000016a3,20.95119245,1.477612446,63.0116,31.8195,0,21.38143099,0,6.84581764,0,0.118479651,9.522783737,155.6154796,188.0236925,NA,380.1428139,0.035369203,19.99002973,51.98332708,28.16853599,4,13.20206843,0.049902751,13.20206843
8651,8650,NA,0,NA,0,NA,0,NA,NA,000000000000000016a4,NA,NA,64.7824,10.3022,0,,0,NA,0,0.007291782,0,NA,8.32128839,NA,NA,0.000120489,22.70588235,58.41176471,33.58823529,NA,0,0,0
8652,8651,-5.85E-05,-0.004441032,0.005829756,0.45387512,-0.000351919,-0.018579955,279.7021479,1514.384862,000000000000000016a5,NA,NA,64.7806,10.8244,0,48.38287654,0,9.870926857,0.011291359,0.292676488,517.4316969,133.0257898,23.58543264,0.161245495,265.1145056,0.080977941,15.05795257,52.25117591,33.29553812,4,3.396487877,0.010331991,-15.48191102
8653,8652,0.000412047,0.179549146,-0.017639401,-7.703991087,-7.81E-06,-0.002928147,278.9430509,1702.361436,000000000000000016a6,NA,NA,64.7771,11.3466,0,43.99776222,0,12.33053415,0.137209341,0.069467639,1256.50331,281.3144271,70.14686266,0.161245495,214.7595613,0.289550342,15.35866933,50.57336553,36.76965605,4.859466222,1679.395689,0.841626487,88.90941745
8654,8653,0.000536669,0.294831321,0.014417122,7.963622538,0.000531568,0.251479627,277.0014277,1758.849855,000000000000000016a7,17.97376066,1.479465759,64.7719,11.8686,0,41.1358858,0,2.775701493,0.124172634,1.057983043,1287.015866,109.9551594,223.3404171,0.274750622,221.8177937,0.12737286,14.07728635,49.85655691,43.34536353,4.869600479,177.9353477,0.09726866,175.831687
8655,8654,0.001083344,0.498448783,0.056569773,26.08443328,2.18E-06,0.000861551,275.2956839,1795.040861,000000000000000016a8,19.39391609,1.416346128,64.765,12.3903,0,38.96631561,0,2.423245261,0.091476275,14.26212363,935.8655973,76.58729604,391.7121296,0.309414387,204.6160988,0.115207346,14.61969682,50.79431272,44.12934512,4.397500949,60.01993238,0.100164621,59.68776115
8656,8655,0.001224523,0.63654084,0.080165354,41.67215174,0.001344912,0.618327474,274.8354072,1612.490191,000000000000000016a9,19.40590672,1.384119962,64.7565,12.9118,0,38.33418544,0,4.095609461,0.204938727,1.753068328,392.591924,81.86197777,391.1450502,0.281984613,173.0718178,0.112791703,12.34165063,50.48490689,45.03970142,4.523537655,134.3955219,0.140668759,41.46314013
8657,8656,0.000371403,0.160323802,0.007173837,3.096481344,-0.00152293,-0.590365363,274.2124996,1363.350084,000000000000000016aa,19.92069513,1.369630698,64.7462,13.433,0,38.07197619,0,4.635495471,0.291746551,5.517508112,166.4209373,76.80171308,509.688523,0.248932883,211.8852791,0.065022518,13.38740824,50.65101612,42.6501796,4.359776072,95.42995576,0.063943507,95.42995576
8658,8657,0.00035633,0.177164595,0.004839465,2.408573447,0.000454826,0.203908306,273.8467772,1184.262372,000000000000000016ab,20.94955029,1.357877613,64.7343,13.9538,2,35.82915211,0,4.209598666,0.318476569,8.678260342,135.8213847,100.3677942,557.4605776,0.238633026,283.7351913,0.052155154,11.43231632,50.22861788,40.70646139,4.622531048,88.03103971,0.071988343,87.41851985
8659,8658,1.85E-05,0.005018187,0.004618344,1.245956684,-0.000451554,-0.098587452,273.0877376,1101.817131,000000000000000016ac,21.4812948,1.345757152,64.7207,14.4741,0,34.67991094,0,0.551653922,0.031024382,49.95301642,120.4438523,4.628928347,748.1933323,0.224170357,373.8679815,0.019752673,11.98914373,50.59542617,39.73860776,3.715181173,2.087914467,0.001379884,2.087914467
8660,8659,0.000820318,0.4171785,0.044065664,22.45396148,0.001446022,0.672836842,273.5133287,1046.25205,000000000000000016ad,19.71893457,1.389163703,64.7054,14.9939,0,33.62972136,0,2.87962743,0.024944595,52.1783727,178.0302187,19.1889016,642.1959954,0.166897714,311.3622014,0.020958234,10.32168665,50.23354281,39.59756938,3.769008626,2.77295801,0.005517577,2.77295801
8661,8660,-0.000604163,-0.373886963,-0.120869598,-74.80026921,0.000865654,0.532530123,274.1948097,954.7708798,000000000000000016ae,19.71813514,1.40540193,64.6884,15.5131,0,31.56240295,0,4.154100816,0,30.95650051,494.1750553,70.40340412,504.0402616,0.106799051,210.1544622,0.043361332,9.273117339,50.0964284,38.10639572,4.113458021,6.103507146,0.029026515,6.103507146
8662,8661,-0.001059435,-0.649014299,-0.143085588,-87.51170663,0.001231685,0.742899556,274.7645851,845.78429,000000000000000016af,20.98688876,1.411181953,64.6698,16.0317,0,29.96485321,0,2.373153918,0.049866951,43.42474007,476.9886317,83.66519643,486.1195127,0.105464243,199.5740519,0.046935527,10.24421379,50.62679835,35.17573702,3.57972568,25.72664207,0.112159958,24.11250296
8663,8662,-0.000878045,-0.539825754,-0.209167946,-128.8064413,0.001350453,0.831613984,275.1678103,769.2533277,000000000000000016b0,21.68404769,1.429743946,64.6495,16.5496,0,28.3297063,0,9.31808607,0.012430298,1.26142419,403.6084852,159.7562566,381.7887282,0.104420602,168.3604559,0.098908483,15.91134335,51.4037847,32.13344501,4.660288359,1281.639302,0.685804959,901.1168592
8664,8663,-0.000663443,-0.415789134,-0.219334978,-137.460241,-0.000510594,-0.318024105,274.9813696,750.0540945,000000000000000016b1,21.17290935,1.446274698,64.6275,17.0667,0,28.10892232,0,7.102190803,0.062469501,0.937212276,451.1210272,52.16495558,426.9145459,0.086571608,158.6350726,0.064977598,16.88230557,50.93863604,31.67517246,4.489040257,42.06708451,0.115791193,40.83060364
8665,8664,-0.000854844,-0.534226942,-0.280174534,-175.3727777,-0.002136892,-1.187709637,274.8612242,760.4948607,000000000000000016b2,19.46231746,1.471007401,64.6039,17.5831,0,28.74813517,0,4.600084669,0,41.31456582,689.2767452,27.16700315,517.193548,0.076044738,159.5984435,0.046904306,17.26910749,49.99119864,32.75737929,3.894130561,1.134793655,0.012454038,1.125628237
8666,8665,-0.001263262,-0.791093995,-0.303540766,-190.3902914,-0.002009102,-1.142391195,275.4958473,739.6380212,000000000000000016b3,18.26652402,1.535889198,64.5786,18.0986,0,28.50192493,0,4.572588151,0.012460932,19.02240406,1160.853881,64.81079845,402.7810123,0.109313041,114.7187644,0.075951484,16.80581156,50.72762244,32.07394066,4.294703134,12.09567195,0.066036066,12.09567195
8667,8666,-0.001146362,-0.717303458,-0.205395328,-128.9310774,0.000263176,0.164148603,275.8336501,694.5327515,000000000000000016b4,17.61662363,1.585820209,64.5517,18.6131,0,27.40873328,0,10.4347645,0,11.92742601,1134.545829,283.9858436,298.8245324,0.125871614,89.15039824,0.178914924,13.99157638,51.48709289,32.3030389,4.250676331,2774.771334,1.498711888,1047.866507
8668,8667,-0.002545849,-1.596307244,-0.39900124,-250.5821673,0.001570916,0.986572169,275.9787582,671.5044417,000000000000000016b5,17.60332465,1.601095191,64.5231,19.1268,0,26.60189209,0,8.550627098,0.006235943,30.6460895,1072.509557,114.0384805,248.4524926,0.145984709,79.0074157,0.081863056,15.88112244,51.38982812,31.48711302,4.299407709,273.0374963,0.544135562,239.8256121
8669,8668,-0.001191999,-0.749052266,-0.280874776,-176.5017095,0.001288792,0.809877097,275.9781691,678.4496041,000000000000000016b6,16.62238718,1.624970996,64.4929,19.6393,0,26.72569771,0,6.760102788,0,40.03611311,1039.323496,57.33089468,267.7754535,0.15753296,87.74869928,0.067245568,14.96326667,51.25924318,32.17772947,4.233546301,123.9622403,0.36751998,113.2646949
8670,8669,-0.000620889,-0.388532854,-0.101710444,-63.95233641,0.002386101,1.337152179,276.1757355,702.041995,000000000000000016b7,15.83693468,1.634248831,64.461,20.1509,0,26.81150026,0,7.47568944,0,12.55162035,1176.932458,85.29572517,250.6465802,0.187533355,66.65907284,0.08547258,12.88982771,50.44138633,32.53729885,4.301361201,38.60322791,0.239790336,23.18257313
8671,8670,-0.001484252,-0.910125742,-0.182458679,-112.246433,0.003561149,2.190776893,276.7949628,700.338697,000000000000000016b8,16.26294386,1.61073579,64.4276,20.6612,0,26.86952601,0,11.1299676,0,1.822892749,1456.1887,316.6188313,142.8330927,0.205852792,63.10600152,0.238319605,11.62791854,49.58670924,31.99876111,4.220298027,430.1310884,1.577011318,91.79912194
8672,8671,-0.000860484,-0.524324693,-0.177132421,-108.7919546,0.002894609,1.777823423,277.3594886,645.7438626,000000000000000016b9,16.36969838,1.638724794,64.3925,21.1704,0,28.17578368,0,11.69018993,0,2.102745896,2062.468671,261.6153622,45.79055829,0.205852792,65.5651041,0.284810291,12.85805476,49.40680994,32.26784586,4.176260341,324.680343,1.187487148,76.01659798
8673,8672,-0.001273276,-0.113970694,-0.084951313,-7.61696793,0.001839232,0.164910598,277.6014582,647.1090582,000000000000000016ba,16.72751045,1.647918105,64.3557,21.6784,0,29.09171222,0,8.761300667,0,1.164332203,165.6575844,348.1927423,19.82709094,NA,85.92180897,0.080440275,16.98111728,50.49344667,31.13391441,4.030270502,16.17738559,0.115649759,13.87441191
8674,8673,-0.001134883,-0.372268331,-0.286480897,-94.25895599,0.002751218,0.90521558,277.5076826,641.2932368,000000000000000016bb,18.5397644,1.527470946,64.1928,23.697,0,24.60329867,0,15.29712467,0.095140245,4.33749668,3324.91679,428.426776,21.54552218,0.05858748,101.4624596,0.360830904,15.86120824,51.42051036,29.46364567,4.14863808,764.8504421,1.315934109,-1136.731288
8675,8674,-0.000355465,-0.224181198,-0.113365142,-71.60942581,0.001349492,0.852434229,277.2473765,672.4044884,000000000000000016bc,18.52289079,1.532746001,64.1481,24.1981,0,22.27543634,0,13.40866101,0.329713994,0.625865913,7116.293546,376.034708,52.68489265,0.05858748,97.04955889,0.408679122,17.5608363,50.06052909,27.99426435,4.26741775,750.5615795,1.992318545,-345.2784483
8676,8675,0.000187024,0.117508286,-0.007960535,-5.041047742,0.001573879,0.996666475,276.9971167,694.6699246,000000000000000016bd,18.79494403,1.542267906,64.1018,24.6977,41,22.61215375,0,14.54081761,0.114613422,1.220640138,11150.90446,303.7126965,80.12690656,0.056608082,85.27958713,0.366073865,15.31209058,51.47475864,26.5677514,4.554029867,123.4400968,0.594418752,-6244.640654
8677,8676,-0.001685491,-1.062758239,-0.215372761,-136.5108572,0.002533134,1.605589866,276.6955317,703.9600412,000000000000000016be,19.35175447,1.538220912,64.0539,25.1957,0,22.91770351,0,12.27085824,0.025442621,1.023688791,6302.35327,271.4231636,115.9423932,0.045397142,89.47100622,0.329111031,19.24783695,50.75936588,26.34139954,4.272674102,2144.274378,1.617341781,1063.759956
8678,8677,-0.001358524,-0.848544822,-0.301279221,-190.8928774,0.001535927,0.973175426,276.6533792,713.4312678,000000000000000016bf,19.89093897,1.549173584,64.0045,25.6922,2.235294118,23.01418346,0,9.885112798,0.089189155,2.40112478,2812.700892,179.3867511,118.2168325,0.042535881,84.46759676,0.283606697,17.24856321,50.73575085,27.15078158,4.168242459,1242.968464,1.170576002,950.4577577
8679,8678,-0.002444196,-1.481786604,-0.343732284,-215.5390136,0.001928789,1.209456639,276.5368853,742.4691835,000000000000000016c0,20.83179786,1.534067752,63.9535,26.1869,4,22.11931692,0,7.103754807,0,3.02017376,1811.171018,96.45946866,143.6165875,0.029202156,98.41286433,0.150247108,14.90942843,50.17837586,28.4862479,4.113939098,323.419938,0.445910168,292.5786269
