"","ATP","y","run"
"1",287.720442,0.00118256660004609,1
"2",314.858972989899,0.00118256660004609,1
"3",341.997503979798,0.00118256660004609,1
"4",369.136034969697,0.00118256660004609,1
"5",396.274565959596,0.00118256660004609,1
"6",423.413096949495,0.00112407225662369,1
"7",450.551627939394,0.000864849678786291,1
"8",477.690158929293,0.000750734504580721,1
"9",504.828689919192,0.000733505765442514,1
"10",531.967220909091,0.000686271923119062,1
"11",559.10575189899,0.000632214300426899,1
"12",586.244282888889,0.000448664096782974,1
"13",613.382813878788,0.000436269965924648,1
"14",640.521344868687,0.000436269965924648,1
"15",667.659875858586,0.000436269965924648,1
"16",694.798406848485,0.000235996584502521,1
"17",721.936937838384,0.000159352503350971,1
"18",749.075468828283,3.75271582113222e-05,1
"19",776.213999818182,2.44466730233918e-05,1
"20",803.352530808081,3.50572284513242e-05,1
"21",830.49106179798,4.37788298147261e-05,1
"22",857.629592787879,4.63003592496667e-05,1
"23",884.768123777778,2.02576381410467e-05,1
"24",911.906654767677,9.38872779319354e-06,1
"25",939.045185757576,-2.68430284879504e-06,1
"26",966.183716747475,-8.29461661650256e-06,1
"27",993.322247737374,-1.15775715880268e-05,1
"28",1020.46077872727,-1.15775715880268e-05,1
"29",1047.59930971717,-1.28574817447423e-05,1
"30",1074.73784070707,-1.38251634214833e-05,1
"31",1101.87637169697,-1.47016084974857e-05,1
"32",1129.01490268687,-1.47016084974857e-05,1
"33",1156.15343367677,-1.47016084974857e-05,1
"34",1183.29196466667,-1.47016084974857e-05,1
"35",1210.43049565657,-1.47016084974857e-05,1
"36",1237.56902664646,-1.47016084974857e-05,1
"37",1264.70755763636,-1.47016084974857e-05,1
"38",1291.84608862626,-1.47016084974857e-05,1
"39",1318.98461961616,-1.47016084974857e-05,1
"40",1346.12315060606,-1.47016084974857e-05,1
"41",1373.26168159596,-1.47016084974857e-05,1
"42",1400.40021258586,-1.47016084974857e-05,1
"43",1427.53874357576,-1.47016084974857e-05,1
"44",1454.67727456566,-1.47016084974857e-05,1
"45",1481.81580555556,-1.47016084974857e-05,1
"46",1508.95433654545,-1.47016084974857e-05,1
"47",1536.09286753535,-1.47016084974857e-05,1
"48",1563.23139852525,-1.47016084974857e-05,1
"49",1590.36992951515,-1.47016084974857e-05,1
"50",1617.50846050505,-1.47016084974857e-05,1
"51",1644.64699149495,-1.47016084974857e-05,1
"52",1671.78552248485,-1.47016084974857e-05,1
"53",1698.92405347475,-1.47016084974857e-05,1
"54",1726.06258446465,-1.47016084974857e-05,1
"55",1753.20111545455,-1.47016084974857e-05,1
"56",1780.33964644444,-1.47016084974857e-05,1
"57",1807.47817743434,-2.15085872866421e-05,1
"58",1834.61670842424,-2.91577944870272e-05,1
"59",1861.75523941414,-2.91577944870272e-05,1
"60",1888.89377040404,-2.91577944870272e-05,1
"61",1916.03230139394,-2.91577944870272e-05,1
"62",1943.17083238384,-3.86741166997838e-05,1
"63",1970.30936337374,-3.86741166997838e-05,1
"64",1997.44789436364,-6.34813801722438e-05,1
"65",2024.58642535354,-0.000123243075745199,1
"66",2051.72495634343,-0.000201704302771189,1
"67",2078.86348733333,-0.000201704302771189,1
"68",2106.00201832323,-0.000215256355716639,1
"69",2133.14054931313,-0.000215256355716639,1
"70",2160.27908030303,-0.00024319422415695,1
"71",2187.41761129293,-0.00024319422415695,1
"72",2214.55614228283,-0.00024319422415695,1
"73",2241.69467327273,-0.000257458589472781,1
"74",2268.83320426263,-0.000257458589472781,1
"75",2295.97173525253,-0.000257458589472781,1
"76",2323.11026624242,-0.000275892282244745,1
"77",2350.24879723232,-0.000275892282244745,1
"78",2377.38732822222,-0.000275892282244745,1
"79",2404.52585921212,-0.000275892282244745,1
"80",2431.66439020202,-0.000275892282244745,1
"81",2458.80292119192,-0.000275892282244745,1
"82",2485.94145218182,-0.000275892282244745,1
"83",2513.07998317172,-0.000275892282244745,1
"84",2540.21851416162,-0.000275892282244745,1
"85",2567.35704515152,-0.000275892282244745,1
"86",2594.49557614141,-0.000275892282244745,1
"87",2621.63410713131,-0.000275892282244745,1
"88",2648.77263812121,-0.000275892282244745,1
"89",2675.91116911111,-0.000275892282244745,1
"90",2703.04970010101,-0.000275892282244745,1
"91",2730.18823109091,-0.000275892282244745,1
"92",2757.32676208081,-0.000275892282244745,1
"93",2784.46529307071,-0.000275892282244745,1
"94",2811.60382406061,-0.000275892282244745,1
"95",2838.74235505051,-0.000275892282244745,1
"96",2865.8808860404,-0.000275892282244745,1
"97",2893.0194170303,-0.000275892282244745,1
"98",2920.1579480202,-0.000275892282244745,1
"99",2947.2964790101,-0.000275892282244745,1
"100",2974.43501,-0.000275892282244745,1
"101",287.720442,0.00120627457251213,2
"102",314.858972989899,0.00120627457251213,2
"103",341.997503979798,0.00120627457251213,2
"104",369.136034969697,0.00120627457251213,2
"105",396.274565959596,0.00120627457251213,2
"106",423.413096949495,0.0011200196182356,2
"107",450.551627939394,0.000883431135869992,2
"108",477.690158929293,0.000765111517954412,2
"109",504.828689919192,0.000735037503993506,2
"110",531.967220909091,0.000668658203299422,2
"111",559.10575189899,0.000607819057815693,2
"112",586.244282888889,0.00047392753788209,2
"113",613.382813878788,0.00047392753788209,2
"114",640.521344868687,0.00047392753788209,2
"115",667.659875858586,0.00047392753788209,2
"116",694.798406848485,0.000237457741779964,2
"117",721.936937838384,0.000141935136701597,2
"118",749.075468828283,3.2923377171917e-05,2
"119",776.213999818182,3.4048889135535e-05,2
"120",803.352530808081,4.80176402632654e-05,2
"121",830.49106179798,5.19350782346001e-05,2
"122",857.629592787879,5.38497988136831e-05,2
"123",884.768123777778,3.73953640432306e-05,2
"124",911.906654767677,7.01487248879966e-06,2
"125",939.045185757576,-1.60250292323479e-05,2
"126",966.183716747475,-1.48641081794884e-05,2
"127",993.322247737374,-1.87037525767133e-05,2
"128",1020.46077872727,-1.87037525767133e-05,2
"129",1047.59930971717,-1.99236618633116e-05,2
"130",1074.73784070707,-2.5930910159506e-05,2
"131",1101.87637169697,-2.69601874960743e-05,2
"132",1129.01490268687,-2.69601874960743e-05,2
"133",1156.15343367677,-2.69601874960743e-05,2
"134",1183.29196466667,-2.69601874960743e-05,2
"135",1210.43049565657,-2.47682020358869e-05,2
"136",1237.56902664646,-2.47682020358869e-05,2
"137",1264.70755763636,-2.47682020358869e-05,2
"138",1291.84608862626,-2.47682020358869e-05,2
"139",1318.98461961616,-2.47682020358869e-05,2
"140",1346.12315060606,-2.47682020358869e-05,2
"141",1373.26168159596,-2.47682020358869e-05,2
"142",1400.40021258586,-2.47682020358869e-05,2
"143",1427.53874357576,-2.47682020358869e-05,2
"144",1454.67727456566,-2.47682020358869e-05,2
"145",1481.81580555556,-2.47682020358869e-05,2
"146",1508.95433654545,-2.47682020358869e-05,2
"147",1536.09286753535,-2.47682020358869e-05,2
"148",1563.23139852525,-2.47682020358869e-05,2
"149",1590.36992951515,-2.47682020358869e-05,2
"150",1617.50846050505,-2.47682020358869e-05,2
"151",1644.64699149495,-2.47682020358869e-05,2
"152",1671.78552248485,-2.47682020358869e-05,2
"153",1698.92405347475,-2.47682020358869e-05,2
"154",1726.06258446465,-2.47682020358869e-05,2
"155",1753.20111545455,-2.47682020358869e-05,2
"156",1780.33964644444,-2.47682020358869e-05,2
"157",1807.47817743434,-2.47682020358869e-05,2
"158",1834.61670842424,-2.47682020358869e-05,2
"159",1861.75523941414,-3.31087464387138e-05,2
"160",1888.89377040404,-3.31087464387138e-05,2
"161",1916.03230139394,-3.31087464387138e-05,2
"162",1943.17083238384,-5.61166217591944e-05,2
"163",1970.30936337374,-9.05713278159823e-05,2
"164",1997.44789436364,-9.05713278159823e-05,2
"165",2024.58642535354,-0.000129723675672146,2
"166",2051.72495634343,-0.000230389841657177,2
"167",2078.86348733333,-0.000242515626573203,2
"168",2106.00201832323,-0.000242515626573203,2
"169",2133.14054931313,-0.000267008489635874,2
"170",2160.27908030303,-0.000293819081705078,2
"171",2187.41761129293,-0.000293819081705078,2
"172",2214.55614228283,-0.000293819081705078,2
"173",2241.69467327273,-0.000293819081705078,2
"174",2268.83320426263,-0.000293819081705078,2
